record_id,employee_id,employee_name,legal_entity,country,cost_center,payroll_period,posting_date,concept_code,concept_name,amount,currency
PAY001779,EMP0339,Tamara Prieto,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001780,EMP0340,Tamara Quintero,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001781,EMP0341,Tamara Romero,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001782,EMP0342,Tamara Suarez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001783,EMP0343,Valentin Alonso,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001784,EMP0344,Valentin Benitez,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001785,EMP0345,Valentin Cabrera,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001786,EMP0346,Valentin Dominguez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001787,EMP0347,Valentin Estevez,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001788,EMP0348,Valentin Fernandez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001789,EMP0349,Valentin Garrido,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001790,EMP0350,Valentin Herrera,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001791,EMP0351,Valentin Iglesias,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001792,EMP0352,Valentin Jimenez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001793,EMP0353,Valentin Lorenzo,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001794,EMP0354,Valentin Martinez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001795,EMP0355,Valentin Navarro,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001796,EMP0356,Valentin Ortega,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001797,EMP0357,Valentin Prieto,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001798,EMP0358,Valentin Quintero,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001799,EMP0359,Valentin Romero,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001800,EMP0360,Valentin Suarez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,INCOME_TAX,Income Tax,-550.00,EUR
PAY001801,EMP0001,Alicia Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001802,EMP0001,Alicia Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001803,EMP0002,Alicia Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001804,EMP0002,Alicia Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001805,EMP0003,Alicia Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001806,EMP0003,Alicia Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001807,EMP0004,Alicia Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001808,EMP0004,Alicia Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001809,EMP0005,Alicia Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001810,EMP0005,Alicia Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001811,EMP0006,Alicia Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001812,EMP0006,Alicia Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001813,EMP0007,Alicia Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001814,EMP0007,Alicia Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001815,EMP0008,Alicia Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001816,EMP0008,Alicia Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001817,EMP0009,Alicia Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001818,EMP0009,Alicia Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001819,EMP0010,Alicia Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001820,EMP0010,Alicia Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001821,EMP0011,Alicia Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001822,EMP0011,Alicia Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001823,EMP0012,Alicia Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001824,EMP0012,Alicia Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001825,EMP0013,Alicia Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001826,EMP0013,Alicia Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001827,EMP0014,Alicia Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001828,EMP0014,Alicia Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001829,EMP0015,Alicia Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001830,EMP0015,Alicia Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001831,EMP0016,Alicia Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001832,EMP0016,Alicia Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001833,EMP0017,Alicia Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001834,EMP0017,Alicia Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001835,EMP0018,Alicia Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001836,EMP0018,Alicia Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001837,EMP0019,Bruno Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001838,EMP0019,Bruno Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001839,EMP0020,Bruno Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001840,EMP0020,Bruno Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001841,EMP0021,Bruno Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001842,EMP0021,Bruno Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001843,EMP0022,Bruno Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001844,EMP0022,Bruno Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001845,EMP0023,Bruno Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001846,EMP0023,Bruno Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001847,EMP0024,Bruno Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001848,EMP0024,Bruno Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001849,EMP0025,Bruno Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001850,EMP0025,Bruno Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001851,EMP0026,Bruno Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001852,EMP0026,Bruno Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001853,EMP0027,Bruno Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001854,EMP0027,Bruno Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001855,EMP0028,Bruno Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001856,EMP0028,Bruno Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001857,EMP0029,Bruno Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001858,EMP0029,Bruno Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001859,EMP0030,Bruno Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001860,EMP0030,Bruno Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001861,EMP0031,Bruno Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001862,EMP0031,Bruno Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001863,EMP0032,Bruno Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001864,EMP0032,Bruno Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001865,EMP0033,Bruno Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001866,EMP0033,Bruno Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001867,EMP0034,Bruno Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001868,EMP0034,Bruno Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001869,EMP0035,Bruno Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001870,EMP0035,Bruno Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001871,EMP0036,Bruno Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001872,EMP0036,Bruno Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001873,EMP0037,Carla Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001874,EMP0037,Carla Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001875,EMP0038,Carla Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001876,EMP0038,Carla Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001877,EMP0039,Carla Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001878,EMP0039,Carla Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001879,EMP0040,Carla Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001880,EMP0040,Carla Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001881,EMP0041,Carla Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001882,EMP0041,Carla Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001883,EMP0042,Carla Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001884,EMP0042,Carla Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001885,EMP0043,Carla Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001886,EMP0043,Carla Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001887,EMP0044,Carla Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001888,EMP0044,Carla Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001889,EMP0045,Carla Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001890,EMP0045,Carla Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001891,EMP0046,Carla Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001892,EMP0046,Carla Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001893,EMP0047,Carla Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001894,EMP0047,Carla Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001895,EMP0048,Carla Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001896,EMP0048,Carla Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001897,EMP0049,Carla Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001898,EMP0049,Carla Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001899,EMP0050,Carla Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001900,EMP0050,Carla Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001901,EMP0051,Carla Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001902,EMP0051,Carla Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001903,EMP0052,Carla Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001904,EMP0052,Carla Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001905,EMP0053,Carla Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001906,EMP0053,Carla Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001907,EMP0054,Carla Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001908,EMP0054,Carla Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001909,EMP0055,Diego Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001910,EMP0055,Diego Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001911,EMP0056,Diego Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001912,EMP0056,Diego Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001913,EMP0057,Diego Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001914,EMP0057,Diego Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001915,EMP0058,Diego Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001916,EMP0058,Diego Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001917,EMP0059,Diego Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001918,EMP0059,Diego Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001919,EMP0060,Diego Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001920,EMP0060,Diego Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001921,EMP0061,Diego Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001922,EMP0061,Diego Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001923,EMP0062,Diego Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001924,EMP0062,Diego Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001925,EMP0063,Diego Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001926,EMP0063,Diego Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001927,EMP0064,Diego Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001928,EMP0064,Diego Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001929,EMP0065,Diego Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001930,EMP0065,Diego Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001931,EMP0066,Diego Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001932,EMP0066,Diego Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001933,EMP0067,Diego Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001934,EMP0067,Diego Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001935,EMP0068,Diego Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001936,EMP0068,Diego Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001937,EMP0069,Diego Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001938,EMP0069,Diego Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001939,EMP0070,Diego Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001940,EMP0070,Diego Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001941,EMP0071,Diego Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001942,EMP0071,Diego Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001943,EMP0072,Diego Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001944,EMP0072,Diego Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
PAY001945,EMP0073,Elena Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,60.00,EUR
PAY001946,EMP0073,Elena Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-29,HEALTH_INSURANCE,Health Insurance,40.00,EUR
